%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1580572324701478377,50,1580572324701478377,world,32.82416742111985,-0.872757053421223,-0.6771936794432936,0.027787282758158425,0.6999567313475987,-0.035419835796070935,0.7127649797473073
1580572324814308333,51,1580572324814308333,world,33.47906818577822,-0.9668632000332069,-0.6961223417224733,0.031039505789930557,0.7005310395464478,-0.03713507433157348,0.7119788204509467
1580572324929091784,52,1580572324929091784,world,34.13465181138227,-1.0661934496592353,-0.7159902954057715,0.03361235734207318,0.7005402633070353,-0.038716210926117364,0.7117687333411586
1580572325043042102,53,1580572325043042102,world,34.80737173060312,-1.1604290786831841,-0.742215849410937,0.0359094175747411,0.6999723126819875,-0.03954528481123064,0.7121696484325731
1580572325165041706,54,1580572325165041706,world,35.49787930888752,-1.270850503978295,-0.7602661510400717,0.037346909845927284,0.6988254994832014,-0.03977284710007341,0.7132084595222389
1580572325287989165,55,1580572325287989165,world,36.189166067920944,-1.3753087780614432,-0.7829147832713321,0.03786688176829021,0.6978005072685971,-0.03958424756668786,0.7141944980280153
1580572325407042833,56,1580572325407042833,world,36.854789721539184,-1.472989105993177,-0.8025011390743622,0.03858518285957697,0.698136100825315,-0.03903042248017089,0.7138583995523446
1580572325525470897,57,1580572325525470897,world,37.50718112800416,-1.5690482293891463,-0.822910454246502,0.03936315227763008,0.6991631518519169,-0.03858683650320622,0.7128341861488153
1580572325643245035,58,1580572325643245035,world,38.135933919155256,-1.6673814692492268,-0.857868313153582,0.039142454633454435,0.7002635052620376,-0.03919312481726492,0.7117322524765313
1580572325760174061,59,1580572325760174061,world,38.76359655401495,-1.760683370530578,-0.8703178227193273,0.039945620095221485,0.7015331557097305,-0.038773857152960604,0.7104591395154085
1580572325877896594,60,1580572325877896594,world,39.377129194645825,-1.858054966874377,-0.8842676177908473,0.04102424728624061,0.7020451669028668,-0.037478451386869414,0.7099613257909497
1580572326001252138,61,1580572326001252138,world,39.99161213238611,-1.953361319020483,-0.9021573621154664,0.041880374868686905,0.7021722352671572,-0.036241209713891394,0.70984982509142
1580572326116407515,62,1580572326116407515,world,40.52351000288506,-2.023907993863661,-0.9213576988182464,0.04249208393383481,0.7025814770094834,-0.034661040976974575,0.7094874213113783
1580572326234032512,63,1580572326234032512,world,41.07332408551278,-2.11396598054378,-0.9269024168482787,0.04242317528459735,0.70263464297414,-0.03277841674625855,0.7095283649203632
1580572326352936220,64,1580572326352936220,world,41.612310678705015,-2.190988565641275,-0.9452853677723381,0.04212920272907678,0.7025543794929904,-0.031387246352349275,0.7096882838350281
1580572326470760511,65,1580572326470760511,world,42.13509917047784,-2.261505672492026,-0.9644168751017848,0.041295425803965786,0.7035485290275425,-0.03049245364883636,0.7087908078611301
1580572326592520980,66,1580572326592520980,world,42.75659190702614,-2.3375674358154273,-0.9903193450789392,0.040515080017372605,0.7047465420666418,-0.030394186092141687,0.7076490558773221
1580572326711652921,67,1580572326711652921,world,43.24584191949263,-2.4114610808602954,-1.003386010538132,0.041095412555329676,0.7060243519937246,-0.029550184771929795,0.7063763678427275
1580572326829472526,68,1580572326829472526,world,43.70375797445837,-2.4791712840589915,-1.017443434660076,0.04207888690573351,0.7070602965113115,-0.028531670623866558,0.7053233853414117
1580572326954585348,69,1580572326954585348,world,44.192245422235544,-2.5470547798859586,-1.0416101605288697,0.04392896356252984,0.7068407917574018,-0.027056924931695904,0.7054887035838885
1580572327075672115,70,1580572327075672115,world,44.577207323991686,-2.604779312337411,-1.0510390058818508,0.04401674122316016,0.7057615689943222,-0.027230944049272433,0.7065561922071029
1580572327194220032,71,1580572327194220032,world,44.91607571372175,-2.646670190171312,-1.065985577627365,0.0429408118618988,0.7045316538422072,-0.028330160703212363,0.707805546774827
1580572327319019594,72,1580572327319019594,world,45.223582216460905,-2.687551175567635,-1.080029047416014,0.04246369407088613,0.7038109475914044,-0.028412134039222724,0.7085477046453176
1580572327438931346,73,1580572327438931346,world,45.49179396703953,-2.7256280357400753,-1.0887318852184524,0.04299002653069829,0.7030626267313284,-0.028146846989392554,0.7092690119778554
1580572327557175216,74,1580572327557175216,world,45.70690548369276,-2.755129056380781,-1.0973102396772818,0.04314253532219038,0.70274416441819,-0.02798313832172673,0.7095818222292634
1580572327675601532,75,1580572327675601532,world,45.87538205034099,-2.770494486514676,-1.096040514654936,0.04266631967373688,0.7028129516328048,-0.028460465328263403,0.7095234400511121
1580572327801032092,76,1580572327801032092,world,46.022322994962934,-2.790316759448051,-1.1012982579430268,0.042567064810165076,0.7022280923166975,-0.028509586167558144,0.7101062694121308
1580572327917963202,77,1580572327917963202,world,46.13308253308668,-2.8066721580246083,-1.1070668613196277,0.042625779636740385,0.7011810227286275,-0.028485302118234343,0.7111377224520874
1580572328034847164,78,1580572328034847164,world,46.21056527674047,-2.81833072496262,-1.1102907649025422,0.042582419664497856,0.7003954336844486,-0.028455930360454202,0.7119152765041303
1580572328158223608,79,1580572328158223608,world,46.27790458782728,-2.8272248715739092,-1.1144499216154866,0.04249718026223077,0.699704937544293,-0.028557533237929412,0.7125949925961923
1580572328275246584,80,1580572328275246584,world,46.3574931531753,-2.8321392893530204,-1.1247318075442907,0.0420711876314124,0.6989382716603915,-0.028969106162373102,0.7133555320341285
1580572328393330229,81,1580572328393330229,world,46.383810626978345,-2.835951201468033,-1.1218414337373606,0.04208422666868896,0.6984675495681951,-0.028919946021167955,0.7138176416823648
1580572328511970510,82,1580572328511970510,world,46.41295095717749,-2.8401937824415215,-1.1216448849862681,0.042132904403495576,0.6981449765290553,-0.02890952039724142,0.7141307652102349
1580572328633900798,83,1580572328633900798,world,46.43947959293362,-2.8434831365411277,-1.1217412715432165,0.04211769401150584,0.6978428687631856,-0.028908452244163548,0.7144268988399365
1580572328756424962,84,1580572328756424962,world,46.46899642406916,-2.8467635728160996,-1.1215227132918395,0.04206291369135135,0.6975623239290532,-0.028904367863242516,0.7147042289447313
1580572328878300868,85,1580572328878300868,world,46.49790537505314,-2.8535478864700288,-1.1252635425835962,0.0419481446032169,0.6972692234609587,-0.028796624742553,0.7150012817237943
1580572328998053921,86,1580572328998053921,world,46.52553981106265,-2.856934860161232,-1.1233415119518728,0.04188958232321453,0.6970287029691297,-0.028668673494586214,0.7152443268946624
1580572329121754598,87,1580572329121754598,world,46.56335962911636,-2.8615870899129625,-1.124113645327455,0.04175586026760114,0.6968364130520682,-0.028609902049103523,0.715441781956374
1580572329242973572,88,1580572329242973572,world,46.604686735498376,-2.8669066867291972,-1.1256196794322344,0.04161701936191131,0.6967042608916555,-0.02842323127632134,0.71558600073747
1580572329361295833,89,1580572329361295833,world,46.65068870077327,-2.8713666095789208,-1.1257706092741078,0.04131666140667867,0.6966027191762211,-0.028311259553566653,0.7157066952412607
1580572329481079427,90,1580572329481079427,world,46.681705649660046,-2.87469516578716,-1.1290328185009901,0.04111948831495573,0.6964713104605269,-0.02802831905240256,0.7158570950205472
1580572329596594941,91,1580572329596594941,world,46.73613083742033,-2.8808521914846095,-1.1293179890854201,0.04069975491743085,0.6963679919971363,-0.02780911093381673,0.7159900958332552
1580572329713652368,92,1580572329713652368,world,46.797566680529705,-2.886706174852862,-1.1310768426658182,0.04029208880774745,0.6962887639631942,-0.02754686133241227,0.7161003283290699
1580572329838235805,93,1580572329838235805,world,46.8680671608375,-2.8949886800841744,-1.133263379678736,0.03981983411464106,0.6962395180156926,-0.027192071719894313,0.7161882191454753
1580572329951559611,94,1580572329951559611,world,46.939621966395364,-2.9024321368462633,-1.134793223266433,0.03936315253576601,0.6961571270203147,-0.026797146772461502,0.7163084273282867
1580572330066215095,95,1580572330066215095,world,47.01032969463617,-2.912797563895479,-1.138543800084748,0.038763283589891416,0.6960570100218536,-0.026541872601364064,0.7164479791599824
1580572330181210403,96,1580572330181210403,world,47.08735568625049,-2.9209831371783697,-1.1394394986074587,0.03830630230454396,0.6961772927385509,-0.026038791037705757,0.7163741088945514
1580572330296262692,97,1580572330296262692,world,47.164307785296145,-2.9290151197085486,-1.1407033874893528,0.03781453780123949,0.6963807539406721,-0.025618192836280772,0.7162176593249749
1580572330410697660,98,1580572330410697660,world,47.23518822721791,-2.937395558729471,-1.141476220947359,0.03738246101134759,0.696440013261723,-0.02512620260464688,0.7162001514064743
1580572330530402368,99,1580572330530402368,world,47.306573023539244,-2.9425668394685687,-1.1436470758990653,0.03691934869859656,0.6964790711685128,-0.024838242597568234,0.7161961878788813
1580572330650735673,100,1580572330650735673,world,47.36144233056813,-2.94655756634151,-1.1433789649648824,0.03665144370758255,0.6966207049018257,-0.024288003561600546,0.7160911307972655
1580572330765136137,101,1580572330765136137,world,47.41722666309723,-2.952253907939742,-1.1439530933833932,0.03633166460234961,0.6966981359146759,-0.02392682911122019,0.7160442257094491
1580572330886316847,102,1580572330886316847,world,47.46310664954497,-2.957268059136278,-1.1461871735511346,0.03603890228368834,0.696955790979641,-0.02372391101156567,0.7158149625362298
1580572331002844525,103,1580572331002844525,world,47.479203416961475,-2.9617118655736725,-1.1450404815689454,0.0358463234650034,0.6975105287009301,-0.023651685423911585,0.7152865138235404
1580572331116467401,104,1580572331116467401,world,47.49591961632861,-2.964244863351328,-1.146285564920463,0.03583031748888455,0.6977423288344933,-0.023560696783416636,0.7150641763335895
1580572331229075869,105,1580572331229075869,world,47.499403202076074,-2.9648205713248448,-1.1492697586929816,0.0358088454183234,0.6970713425205481,-0.023665256900125053,0.7157159705831571
1580572331349919464,106,1580572331349919464,world,47.49815152713883,-2.9648916569344648,-1.1502792464174982,0.03574548772835606,0.6961063460183247,-0.0237231291571508,0.7166557484911413
1580572331464336156,107,1580572331464336156,world,47.49972419288845,-2.9652485063497114,-1.150214914489605,0.03576950249163103,0.6961017369785382,-0.02371630888890363,0.7166592520415266
1580572331580890929,108,1580572331580890929,world,47.49166084815185,-2.964829760284961,-1.1542622056809027,0.03579238642398443,0.696310559799738,-0.02360710797908055,0.7164588359806228
1580572331697100653,109,1580572331697100653,world,47.47988611486794,-2.9633154992508315,-1.1520869563354692,0.035773413607774716,0.6960971581135296,-0.02364118059984121,0.716665978394407
1580572331813027805,110,1580572331813027805,world,47.472019157352506,-2.962382149726425,-1.1505825766519981,0.03578650374012426,0.6961262310086092,-0.023597780988638135,0.716638573569066
1580572331929101834,111,1580572331929101834,world,47.47052817941089,-2.9618246520378024,-1.150402815335788,0.03576678622778722,0.6962515460181394,-0.023631670668448162,0.7165166946523935
1580572332045370828,112,1580572332045370828,world,47.46867306922388,-2.9609274452230414,-1.1493516964456134,0.035761700499072124,0.6961519468111886,-0.023654705723650166,0.7166129143835459
1580572332167049537,113,1580572332167049537,world,47.46032382655802,-2.9609920919812724,-1.1502055974467265,0.035797562068231106,0.6961553332814809,-0.023549241040732072,0.7166113548410326
1580572332281263551,114,1580572332281263551,world,47.4639529979538,-2.961646157045319,-1.1507948186736527,0.03578830027074113,0.6961772022503808,-0.023557858190622196,0.7165903422739713
1580572332397685312,115,1580572332397685312,world,47.46431819342187,-2.962064554910693,-1.151150242188118,0.03580037888749266,0.6961237704840337,-0.023543532120802752,0.7166419628417352
